,Transaction ID,Account,Date,U-Amount,Amount,Description,Memo,Address,Type Detail,Split Type,Date Applied,Location
839,10729,Chase - Credit Card 2,2023-01-22,-57.04,-75.60654903,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
840,10730,Chase - Credit Card 2,2023-01-22,-32.26,-42.76064642,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
841,10731,Chase - Credit Card 2,2023-01-22,-4.14,-5.487572107,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
842,10691,Chase - Credit Card 2,2023-01-10,-2.25,-2.982376145,Online Membership,,,Memberships,Single,2023-01-10,
843,10692,Chase - Credit Card 2,2023-01-11,-8.13,-10.77631914,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-01-11,
844,10732,Chase - Credit Card 2,2023-01-22,-18.32,-24.28316932,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
845,10733,Chase - Credit Card 2,2023-01-22,-38.54,-51.08478962,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
846,10695,Chase - Credit Card 2,2023-01-11,-12.64,-16.75432643,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-01-11,
847,10696,Chase - Credit Card 2,2023-01-12,-33.71,-44.68262216,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-01-12,
848,10697,Chase - Credit Card 2,2023-01-15,-19.0,-25.18450967,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-01-15,
849,10735,Chase - Credit Card 2,2023-01-22,-9.1,-12.06205463,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-22,
850,10699,Chase - Credit Card 2,2023-01-15,-6.0,-7.953003054,Store,,,Home:Home Supplies,Single,2023-01-15,
851,10700,Chase - Credit Card 2,2023-01-15,-149.04,-48.1819435,Online Grocery Store,,,Kids:Diapers,Split,2023-01-15,
852,10738,Chase - Credit Card 2,2023-01-26,-11.62,-15.40231591,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
853,10739,Chase - Credit Card 2,2023-01-26,-134.43,-134.7768918,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-01-26,
854,10702,Chase - Credit Card 2,2023-01-15,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2023-01-15,
855,10740,Chase - Credit Card 2,2023-01-26,-3.64,-4.824821853,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
856,10741,Chase - Credit Card 2,2023-01-26,-16.01,-21.22126315,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
857,10705,Chase - Credit Card 2,2023-03-01,-60.0,-79.53003054,Flight Purchase,,,Travel:Air Travel,Single,2023-03-01,
858,10706,Chase - Credit Card 2,2023-03-01,-60.0,-79.53003054,Flight Purchase,,,Travel:Air Travel,Single,2023-03-01,
859,10707,Chase - Credit Card 2,2023-01-17,-281.37,-372.9560782,Doctor Office,,,Health & Fitness:Child 3,Single,2023-01-17,
860,10708,Chase - Credit Card 2,2023-01-17,-24.18,-32.05060231,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-01-17,
861,10709,Chase - Credit Card 2,2023-03-01,-2000.0,-2000.0,Flight Purchase,,,Travel:US Flights,Single,2023-03-01,
862,10742,Chase - Credit Card 2,2023-01-26,-12.42,-16.46271632,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
863,10743,Chase - Credit Card 2,2023-01-26,-22.6,-29.9563115,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
864,10744,Chase - Credit Card 2,2023-01-26,-4.21,-5.580357143,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-26,
865,10748,Chase - Credit Card 2,2023-01-27,-29.8,-39.49991517,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-27,
866,10714,Chase - Credit Card 2,2023-01-18,-106.75,-141.4971793,Doctor Office,,,Health & Fitness:Child 3,Single,2023-01-18,
867,10715,Chase - Credit Card 2,2023-01-18,-15.77,-20.90314303,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-01-18,
868,10749,Chase - Credit Card 2,2023-01-27,-67.44,-89.39175433,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-27,
869,10717,Chase - Credit Card 2,2023-01-18,-22.59,-29.9430565,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-01-18,
870,10718,Chase - Credit Card 2,2023-01-18,-246.35,-326.5370504,Doctor Office,,,Health & Fitness:Child 3,Single,2023-01-18,
871,10719,Chase - Credit Card 2,2023-03-01,-647.0,-857.5988293,Flight Purchase,,,Travel:Air Travel,Single,2023-03-01,
872,10720,Chase - Credit Card 2,2023-01-19,-5.4,-7.157702749,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-01-19,
873,10721,Chase - Credit Card 2,2023-01-19,-193.33,-256.2590134,Doctor Office,,,Health & Fitness:Doctor,Single,2023-01-19,
874,10722,Chase - Credit Card 2,2023-01-19,-0.46,-0.609730234,Flight Purchase,,,Travel:Air Travel,Single,2023-01-19,
875,10752,Chase - Credit Card 2,2023-01-29,-7.54,-9.994273838,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-29,
876,10724,Chase - Credit Card 2,2023-01-20,-47.76,-63.30590431,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-01-20,
877,10725,Chase - Credit Card 2,2023-01-20,-115.2,-152.6976586,Doctor Office,,,Health & Fitness:Child 2,Single,2023-01-20,
878,10753,Chase - Credit Card 2,2023-01-29,-139.67,-153.1615838,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-01-29,
879,10727,Chase - Credit Card 2,2023-01-22,-40.61,-53.82857567,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-01-22,
880,10754,Chase - Credit Card 2,2023-01-29,-61.11,-81.0013361,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-29,
881,10755,Chase - Credit Card 2,2023-01-29,-76.74,-101.7189091,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-29,
882,10761,Chase - Credit Card 2,2023-01-30,-7.44,-9.861723787,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-30,
883,10762,Chase - Credit Card 2,2023-01-30,-29.5,-39.10226502,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-30,
884,10764,Chase - Credit Card 2,2023-01-31,-11.57,-15.33604089,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-01-31,
885,10766,Chase - Credit Card 2,2023-01-31,-16.7,-22.1358585,Grocery Store,,,Food & Dining:Groceries,Single,2023-01-31,
886,10734,Chase - Credit Card 2,2023-01-22,-4.55,-6.031027316,Store,,,Home:Home Supplies,Single,2023-01-22,
887,10768,Chase - Credit Card 2,2023-02-01,-1.12,-1.48456057,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-01,
888,10736,Chase - Credit Card 2,2023-01-26,6944.24,9204.593655,Automatic Payment - Thank,,,[Chase - Checking Account 2],Single,2023-01-26,
889,10737,Chase - Credit Card 2,2023-01-26,-90.21,-119.5734009,Doctor Office,,,Health & Fitness:Child 3,Single,2023-01-26,
890,10769,Chase - Credit Card 2,2023-02-01,-72.3,-95.8336868,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-01,
891,10739,Chase - Credit Card 2,2023-01-26,-134.43,-13.46708517,Online Store,,,Kids:Wipes,Split,2023-01-26,
892,10739,Chase - Credit Card 2,2023-01-26,-134.43,-29.9430565,Online Store,,,Kids:Diapers,Split,2023-01-26,
893,10770,Chase - Credit Card 2,2023-02-02,1.98,2.624491008,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-02,
894,10772,Chase - Credit Card 2,2023-02-02,-21.52,-28.52477095,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-02,
895,10778,Chase - Credit Card 2,2023-02-02,-176.94,-234.5340601,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-02,
896,10783,Chase - Credit Card 2,2023-02-05,-24.15,-32.01083729,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-05,
897,10786,Chase - Credit Card 2,2023-02-05,-4.85,-6.428677469,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-05,
898,10788,Chase - Credit Card 2,2023-02-05,-7.32,-9.702663726,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-05,
899,10745,Chase - Credit Card 2,2023-01-27,-467.15,-619.2075628,Home Store,,,Home:Furnishings,Single,2023-01-27,
900,10746,Chase - Credit Card 2,2023-01-27,-29.32,-38.86367492,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-01-27,
901,10747,Chase - Credit Card 2,2023-01-27,-22.43,-29.73097642,Online Store,,,Gifts & Donations:Gift,Single,2023-01-27,
902,10790,Chase - Credit Card 2,2023-02-05,-82.83,-109.7912072,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-05,
903,10791,Chase - Credit Card 2,2023-02-05,-14.76,-19.56438751,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-05,
904,10750,Chase - Credit Card 2,2023-01-27,-43.3,-57.39417204,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-01-27,
905,10751,Chase - Credit Card 2,2023-01-29,-41.21,-54.62387598,Car Payment,,,Auto & Transport:Auto Payment,Single,2023-01-29,
906,10793,Chase - Credit Card 2,2023-02-07,-35.99,-47.70476332,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-07,
907,10753,Chase - Credit Card 2,2023-01-29,-139.67,-31.97107228,Online Grocery Store,,,Kids:Wipes,Split,2023-01-29,
908,10794,Chase - Credit Card 2,2023-02-07,-57.31,-75.96443417,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-07,
909,10796,Chase - Credit Card 2,2023-02-07,-12.02,-15.93251612,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-07,
910,10798,Chase - Credit Card 2,2023-02-08,2.86,3.790931456,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-08,
911,10756,Chase - Credit Card 2,2023-01-29,-134.0,-177.6170682,Flight Purchase,,,Travel:Air Travel,Single,2023-01-29,
912,10757,Chase - Credit Card 2,2023-01-29,-3.43,-4.546466746,Store,,,Home:Home Supplies,Single,2023-01-29,
913,10758,Chase - Credit Card 2,2023-01-29,-103.2,-136.7916525,Doctor Office,,,Health & Fitness:Child 3,Single,2023-01-29,
914,10760,Chase - Credit Card 2,2023-01-30,-3.05,-4.042776552,Store,,,Home:Home Supplies,Single,2023-01-30,
915,10799,Chase - Credit Card 2,2023-02-08,-206.78,-117.5453851,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-02-08,
916,10803,Chase - Credit Card 2,2023-02-08,-40.8,-54.08042077,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-08,
917,10763,Chase - Credit Card 2,2023-01-31,-8.55,-11.33302935,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-01-31,
918,10804,Chase - Credit Card 2,2023-02-08,-11.16,-14.79258568,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-08,
919,10765,Chase - Credit Card 2,2023-01-31,-22.82,-30.24792162,Store,,,Home:Home Supplies,Single,2023-01-31,
920,10806,Chase - Credit Card 2,2023-02-09,-21.01,-27.84876569,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-09,
921,10767,Chase - Credit Card 2,2023-01-31,-22.06,-29.24054123,Online Store,,,Home:Home Supplies,Single,2023-01-31,
922,10771,Chase - Credit Card 2,2023-02-02,-37.26,-49.38814897,Baby Store,,,Kids:Baby Supplies,Single,2023-02-02,
923,10773,Chase - Credit Card 2,2023-03-01,-313.32,-415.3058195,Flight Purchase,,,Travel:Air Travel,Single,2023-03-01,
924,10774,Chase - Credit Card 2,2023-02-02,-29.01,-38.45276977,Baby Store,,,Kids:Baby Supplies,Single,2023-02-02,
925,10775,Chase - Credit Card 2,2023-02-02,-41.39,-54.86246607,Online Store,,,Gifts & Donations:Gift,Single,2023-02-02,
926,10776,Chase - Credit Card 2,2023-02-02,-179.0,-237.2645911,Baby Store,,,Kids:Baby Supplies,Single,2023-02-02,
927,10777,Chase - Credit Card 2,2023-02-02,-10.58,-14.02379539,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-02,
928,10779,Chase - Credit Card 2,2023-02-03,-14.94,-19.8029776,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-02-03,
929,10780,Chase - Credit Card 2,2023-10-01,-5000.0,-5000.0,Flight Purchase,,,Travel:US Flights,Single,2023-10-01,
930,10781,Chase - Credit Card 2,2023-02-03,-154.77,-205.1477138,Doctor Office,,,Health & Fitness:Child 3,Single,2023-02-03,
931,10782,Chase - Credit Card 2,2023-02-05,80.81,107.1136961,Home Store,,,Home:Furnishings,Single,2023-02-05,
932,10814,Chase - Credit Card 2,2023-02-12,-14.82,-19.64391754,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-12,
933,10784,Chase - Credit Card 2,2023-02-05,-115.83,-153.532724,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-02-05,
934,10785,Chase - Credit Card 2,2023-02-05,-34.39,-45.5839625,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-02-05,
935,10815,Chase - Credit Card 2,2023-02-12,-15.26,-20.22713777,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-12,
936,10787,Chase - Credit Card 2,2023-02-05,-33.87,-44.89470224,Online Store,,,Home:Home Supplies,Single,2023-02-05,
937,10816,Chase - Credit Card 2,2023-02-12,-22.69,-30.07560655,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-12,
938,10789,Chase - Credit Card 2,2023-02-05,-163.53,-216.7590982,Home Store,,,Home:Furnishings,Single,2023-02-05,
939,10820,Chase - Credit Card 2,2023-02-15,-30.03,-39.80478029,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-15,
940,10821,Chase - Credit Card 2,2023-02-15,-8.54,-11.31977435,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-15,
941,10792,Chase - Credit Card 2,2023-02-06,-20.47,-27.13299542,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-02-06,
942,10822,Chase - Credit Card 2,2023-02-16,-8.29,-10.98839922,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-16,
943,10823,Chase - Credit Card 2,2023-02-17,-218.09,-289.078406,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-17,
944,10795,Chase - Credit Card 2,2023-02-07,-10.62,-14.07681541,Baby Store,,,Kids:Baby Supplies,Single,2023-02-07,
945,10824,Chase - Credit Card 2,2023-02-17,-26.45,-35.05948846,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-17,
946,10797,Chase - Credit Card 2,2023-02-07,-8.48,-11.24024432,Online Store,,,Home:Home Supplies,Single,2023-02-07,
947,10828,Chase - Credit Card 2,2023-02-17,-73.82,-97.84844757,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-17,
948,10799,Chase - Credit Card 2,2023-02-08,-206.78,-124.8621479,Online Grocery Store,,,Kids:Diapers,Split,2023-02-08,
949,10799,Chase - Credit Card 2,2023-02-08,-206.78,-31.67946216,Online Grocery Store,,,Kids:Wipes,Split,2023-02-08,
950,10829,Chase - Credit Card 2,2023-02-19,-25.05,-33.20378775,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-19,
951,10800,Chase - Credit Card 2,2023-02-08,-46.7,-61.90087377,Pharmacy,,,Health & Fitness:Pharmacy,Single,2023-02-08,
952,10801,Chase - Credit Card 2,2023-02-08,-10.44,-13.83822531,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-08,
953,10802,Chase - Credit Card 2,2023-02-08,-390.26,-517.2898286,Gym Membership,,,Health & Fitness:Gym,Single,2023-02-08,
954,10831,Chase - Credit Card 2,2023-02-19,-23.53,-31.18902698,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-19,
955,10832,Chase - Credit Card 2,2023-02-20,-8.48,-11.24024432,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-20,
956,10805,Chase - Credit Card 2,2023-02-08,-13.46,-17.84123685,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-08,
957,10833,Chase - Credit Card 2,2023-02-21,-9.74,-12.91037496,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-21,
958,10808,Chase - Credit Card 2,2023-02-10,-2.27,-3.008886155,Online Membership,,,Memberships,Single,2023-02-10,
959,10835,Chase - Credit Card 2,2023-02-21,-17.84,-23.64692908,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-21,
960,10836,Chase - Credit Card 2,2023-02-21,-3.46,-4.586231761,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-21,
961,10812,Chase - Credit Card 2,2023-02-12,-39.67,-52.58260519,Home Store,,,Home:Furnishings,Single,2023-02-12,
962,10839,Chase - Credit Card 2,2023-02-22,-40.63,-53.85508568,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-22,
963,10840,Chase - Credit Card 2,2023-02-22,-111.68,-148.0318968,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-02-22,
964,10841,Chase - Credit Card 2,2023-02-22,-15.06,-19.96203767,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-22,
965,10842,Chase - Credit Card 2,2023-02-23,-32.17,-42.64135137,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-23,
966,10817,Chase - Credit Card 2,2023-02-12,-126.56,-167.7553444,Dental Center,,,Health & Fitness:Dentist,Single,2023-02-12,
967,10818,Chase - Credit Card 2,2023-02-15,-28.98,-38.41300475,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-02-15,
968,10819,Chase - Credit Card 2,2023-02-15,-500.0,-500.0,Car Payment,,,Auto & Transport:Auto Payment,Single,2023-02-15,
969,10848,Chase - Credit Card 2,2023-02-26,-123.84,-117.5453851,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-02-26,
970,10853,Chase - Credit Card 2,2023-02-26,-78.67,-104.277125,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-26,
971,10855,Chase - Credit Card 2,2023-02-26,-34.64,-45.91533763,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-26,
972,10856,Chase - Credit Card 2,2023-02-27,-52.91,-117.5453851,Online Grocery Store,,,Food & Dining:Groceries,Split,2023-02-27,
973,10858,Chase - Credit Card 2,2023-02-27,-9.01,-11.94275959,Grocery Store,,,Food & Dining:Groceries,Single,2023-02-27,
974,10825,Chase - Credit Card 2,2023-02-17,-10.35,-13.71893027,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-17,
975,10826,Chase - Credit Card 2,2023-02-17,-16.43,-21.77797336,Store,,,Home:Home Supplies,Single,2023-02-17,
976,10827,Chase - Credit Card 2,2023-02-17,-20.11,-26.65581524,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-17,
977,10861,Chase - Credit Card 2,2023-03-01,-29.28,-38.8106549,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
978,10862,Chase - Credit Card 2,2023-03-01,-9.42,-12.48621479,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
979,10830,Chase - Credit Card 2,2023-02-19,-98.22,-130.19066,Restaurant,,,Food & Dining:Bars & Restaurants,Single,2023-02-19,
980,10863,Chase - Credit Card 2,2023-03-01,-7.77,-10.29913895,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
981,10865,Chase - Credit Card 2,2023-03-01,-91.7,-121.5483967,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
982,10866,Chase - Credit Card 2,2023-03-01,-56.54,-74.94379878,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
983,10867,Chase - Credit Card 2,2023-03-01,-65.47,-86.78051832,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
984,10868,Chase - Credit Card 2,2023-03-01,-6.7,-8.88085341,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-01,
985,10869,Chase - Credit Card 2,2023-03-02,-116.69,-154.6726544,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-02,
986,10870,Chase - Credit Card 2,2023-03-02,-42.44,-56.2542416,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-02,
987,10873,Chase - Credit Card 2,2023-03-03,-29.81,-39.51317017,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-03,
988,10878,Chase - Credit Card 2,2023-03-05,-4.83,-6.402167458,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-05,
989,10879,Chase - Credit Card 2,2023-03-05,-70.53,-93.4875509,Online Grocery Store,,,Food & Dining:Groceries,Single,2023-03-05,
990,10843,Chase - Credit Card 2,2023-02-24,-11.81,-15.65416101,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-24,
991,10844,Chase - Credit Card 2,2023-02-24,-9.57,-12.68503987,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-24,
992,10845,Chase - Credit Card 2,2023-02-24,-471.48,-624.94698,Home Store,,,Home:Furnishings,Single,2023-02-24,
993,10846,Chase - Credit Card 2,2023-02-26,10694.49,14175.55194,Automatic Payment - Thank,,,[Chase - Checking Account 2],Single,2023-02-26,
994,10847,Chase - Credit Card 2,2023-02-26,-35.87,-47.54570326,Delivery Food Service,,,Food & Dining:Delivery,Single,2023-02-26,
995,10848,Chase - Credit Card 2,2023-02-26,-123.84,-124.8621479,Online Grocery Store,,,Kids:Diapers,Split,2023-02-26,
996,10848,Chase - Credit Card 2,2023-02-26,-123.84,-31.67946216,Online Grocery Store,,,Kids:Wipes,Split,2023-02-26,
997,10882,Chase - Credit Card 2,2023-03-05,-9.24,-12.2476247,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-05,
998,10848,Chase - Credit Card 2,2023-02-26,-123.84,109.9370122,Lazada Redmart,,,,Split,2023-02-26,
999,10849,Chase - Credit Card 2,2023-02-26,-31.27,-41.44840092,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-02-26,
1000,10850,Chase - Credit Card 2,2023-02-26,-3.66,-4.851331863,Coffee Shop,,,Food & Dining:Coffee Shops,Single,2023-02-26,
1001,10851,Chase - Credit Card 2,2023-02-26,-56.07,-74.32081354,Paynow,,,Personal Care:Hair,Single,2023-02-26,
1002,10852,Chase - Credit Card 2,2023-02-26,-11.81,-15.65416101,Grab,,,Auto & Transport:Taxi & Uber,Single,2023-02-26,
1003,10884,Chase - Credit Card 2,2023-03-05,-119.02,-157.7610706,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-05,
1004,10854,Chase - Credit Card 2,2023-02-26,-3.74,-4.957371904,Clothing Store,,,Shopping:Clothing,Single,2023-02-26,
1005,10886,Chase - Credit Card 2,2023-03-05,-17.15,-22.73233373,Grocery Store,,,Food & Dining:Groceries,Single,2023-03-05,
1006,10856,Chase - Credit Card 2,2023-02-27,-52.91,-124.8621479,Online Grocery Store,,,Kids:Diapers,Split,2023-02-27,
1007,10856,Chase - Credit Card 2,2023-02-27,-52.91,-31.67946216,Online Grocery Store,,,Kids:Wipes,Split,2023-02-27,
